Country,State,County,City,Gender,HS_Rank,HS_Class_Size,SType,IUPCollege,Program,HighestTest,GPA,Black,White,Asian,Hawaiian,Indian,Decision,FAFSA
,WA,Snohomish,Everett,F,,,N,HH,CRIM-HH,1110,3.51,N,Y,Y,Y,N,AD,Y
,PA,Chester,Avondale,M,124,299,N,NM,NASC-PAUD,1260,3.44,N,Y,N,N,N,AD,Y
,DC,District Of Columbia,Washington,F,,,N,HH,CRIM-HH,1040,3.13,N,N,N,N,N,AD,Y
,PA,Chester,Pottstown,F,,,N,HH,CRIM-HH,1030,2.88,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-UC,730,2.6,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HS,PHIL-PLAW,930,,Y,N,N,N,N,,Y
,PA,Philadelphia,Philadelphia,M,43,182,N,NM,COSC-SWEN,840,3.31,N,N,N,N,N,AD,Y
,PA,Washington,McMurray,F,290,376,N,HH,CRIM-HH,1040,2.92,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,PSYC,760,2,Y,N,N,N,N,RJ,Y
,PA,Mercer,Hermitage,M,89,151,N,BU,FIN,1110,3.3,Y,N,N,N,N,AD,Y
,PA,Butler,Butler,M,78,99,N,HS,HIST,990,2.69,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,60,70,N,HS,ANTH,960,3.1,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,BU,MGMT-GNRL,1000,3.97,N,N,Y,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,BU,INTB,960,3.5,Y,N,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,F,35,117,N,HS,JRNL,940,3.73,N,Y,N,N,N,AC,N
,PA,Philadelphia,Philadelphia,M,,,N,NM,COSC-CYBR,1160,3.88,Y,N,N,N,N,AD,Y
,PA,Chester,Kennett Sq,M,229,299,N,NM,PSYC,990,2.72,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,FA,ART-STUDIO,1050,3.3,N,N,N,N,N,AD,N
,PA,York,York,F,,,N,BU,INTB,1110,2.9,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,RESP,,3.73,Y,N,N,N,N,AC,N
,PA,Delaware,Yeadon,M,162,332,N,UC,EXPL-UC,1030,2.34,Y,N,N,N,N,AD,N
,WA,Pierce,Puyallup,F,,,N,ED,SPLP,1010,3.25,N,Y,N,N,Y,AC,N
,PA,Bucks,Richboro,F,,,N,UC,EXPL,970,2.87,N,Y,N,N,N,AC,Y
,PA,Cambria,Ebensburg,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,,,N,NM,COSC-BA,750,2,N,N,Y,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,BU,ACCT,800,3.76,N,N,Y,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,BU,MGMT-GNRL,800,2.98,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,ED,COMM-PROD,,3.03,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,NM,BIOL-PMED,970,3.6,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,NUTN,920,3.24,N,Y,N,N,N,AD,N
,PA,Westmoreland,Trafford,F,233,319,N,NM,PSYC,890,3.11,N,Y,N,N,N,AP,Y
,PA,Delaware,Ridley Park,F,,,N,UC,EXPL-UC,1090,2.42,N,Y,N,N,N,AD,N
,PA,Lehigh,Schnecksville,F,,,N,UC,EXPL,1240,3.59,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,50,135,N,ED,BTED,980,3.32,Y,N,N,N,N,AD,N
,PA,Delaware,Sharon Hill,F,64,287,N,HH,CRIM-HH-PLAW,1000,3.08,Y,N,N,N,N,AD,Y
,PA,Northumberland,Mount Carmel,F,34,75,N,NM,CHEM-PPHR,1030,3.3,N,Y,N,N,N,AP,Y
,PA,Monroe,Kunkletown,F,165,384,N,AA,PUBH-BHMN,1080,3.2,N,Y,N,N,N,AC,Y
,PA,Dauphin,Harrisburg,F,84,300,N,NM,PSYC,980,3.07,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,HH,CRIM-HH,710,3.2,Y,N,N,N,N,AD,Y
,PA,Washington,Mc Donald,F,105,206,N,FA,ART-STUDIO,1160,3.45,Y,Y,N,N,N,AD,Y
,PA,Westmoreland,Greensburg,M,174,435,N,UC,EXPL,1280,3.5,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,CRIM-HH,900,2.96,N,N,N,N,N,AD,N
,VA,Fairfax,Alexandria,F,,,N,HS,ECON-PLAW,1060,3.55,N,N,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,M,,,N,NM,BIOL-PMED,970,2.72,Y,N,N,N,N,AD,Y
,PA,Montgomery,Willow Grove,F,207,225,N,ED,SPLP,840,2.09,N,N,N,N,N,RJ,Y
,PA,Somerset,Stoystown,M,65,72,T,ED,COMM-PROD,,2.45,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-UC,980,2.3,Y,N,N,N,N,AD,N
,PA,Berks,Reading,F,242,332,N,UC,EXPL-UC,820,2.3,Y,N,N,N,N,AW,Y
,PA,Allegheny,West Mifflin,M,96,243,N,UC,EXPL-ARTS,1040,3.02,N,Y,N,N,N,AP,Y
,PA,Allegheny,McKeesport,F,,,N,ED,GNSTU-AA,650,,Y,N,N,N,N,RJ,N
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,730,,Y,N,N,N,N,AD,Y
,PA,Lycoming,Williamsport,F,164,365,N,NM,BIOL-ECEB,930,3.2,Y,N,N,N,N,AC,Y
,MD,Montgomery,Germantown,M,,,N,BU,ACCT,1020,4,Y,N,N,N,N,AD,Y
,PA,Allegheny,McKeesport,M,51,198,N,NM,PSYC,960,3.5,Y,N,N,N,N,AC,Y
,PA,Northampton,Easton,F,115,683,N,NM,NASC-PDNT,1000,3.9,N,N,N,N,N,AD,Y
,NJ,Essex,Newark,F,,,N,BU,MGMT-ESBU,880,,Y,N,N,N,N,,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,720,2.7,N,N,N,N,N,AC,N
,PA,York,Hanover,F,229,298,N,HS,PLSC,,2.47,N,Y,N,N,N,,N
,PA,York,York,F,86,248,N,UC,EXPL-HHS,1110,3.41,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,BIOL-BS,940,3.7,Y,N,N,N,N,AP,Y
,PA,Crawford,Guys Mills,F,11,88,N,HH,NURS,1230,4,N,Y,N,N,N,AP,Y
,PA,Luzerne,Wilkes Barre,F,121,144,N,UC,EXPL-UC,820,2.3,Y,N,N,N,N,AC,N
,PA,Fayette,Uniontown,F,,,N,HH,CRIM-HH-PLAW,,,N,N,N,N,N,,N
,PA,Berks,Reading,M,87,327,N,HH,CRIM-HH,1070,3.54,Y,N,N,N,N,AC,N
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,850,2.89,Y,N,N,N,N,AD,Y
,PA,Snyder,Middleburg,F,21,142,N,BU,MKTG,1190,4,N,Y,N,N,N,AD,Y
,PA,Allegheny,Cheswick,F,,,N,HH,RESP,1040,3.55,N,Y,N,N,N,AC,Y
,PA,Potter,Galeton,M,,,N,BU,FIN,880,1.6,N,Y,N,N,N,RJ,N
,PA,Chester,Coatesville,M,,,N,FA,THTR,1240,3.91,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,M,,,N,NM,BIOL-BS,,3.2,N,N,N,N,N,AD,N
,PA,Dauphin,Hummelstown,F,,,N,HH,CRIM-HH-PLAW,,,N,N,N,N,N,,N
,PA,Cambria,Carrolltown,F,,,N,NM,PSYC,880,,N,Y,N,N,N,,N
,PA,Indiana,Rochester Mills,M,,,N,UC,EXPL-HSS,,,N,N,N,N,N,,N
,PA,Indiana,Homer City,,,,N,UC,EXPL-HHS,,,N,N,N,N,N,,N
,PA,Indiana,Homer City,,,,N,HH,UNDC-HH,,,N,N,N,N,N,,N
,PA,Washington,Washington,M,137,259,T,NM,PSYC,,3.01,Y,N,N,N,N,AP,Y
,PA,Westmoreland,North Huntingdon,F,197,396,N,NM,COSC-CYBR,1100,3.17,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,234,258,N,UC,EXPL-UC,710,2.67,N,N,N,N,N,AP,Y
,PA,Montgomery,Roslyn,F,493,586,N,NM,PSYC,1100,1.98,Y,N,N,N,N,RJ,N
,PA,Monroe,Saylorsburg,F,148,485,N,FA,ART-STUDIO,980,3.56,Y,N,N,N,N,AC,N
,PA,Allegheny,Monroeville,F,202,271,N,UC,EXPL-UC,820,2.34,Y,N,N,N,N,AD,Y
,DE,New Castle,Townsend,M,219,394,N,ED,BTED,1080,2.71,N,Y,N,N,N,AD,N
,PA,Pike,Bushkill,M,82,239,N,AA,PUBH-ENOC,1130,3.53,N,N,N,N,N,AD,Y
,PA,Allegheny,Jefferson Hills,M,100,228,N,BU,ACCT,1200,3.5,N,Y,N,N,N,AD,Y
,PA,Lehigh,Allentown,F,4,44,N,UC,EXPL,1000,3.79,N,N,N,N,N,AD,Y
,MD,Charles,Waldorf,F,,,N,NM,PHYS-PENG,,4.23,Y,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,ED,GNSTU-AA,800,1.81,Y,N,N,N,N,RJ,N
,PA,Philadelphia,Philadelphia,M,9,97,N,NM,PHYS-PENG,940,3.57,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,26,97,N,HH,PESP-PATL,780,3.27,Y,N,N,N,N,AC,Y
,OH,Mahoning,Campbell,F,13,155,N,BU,MGMT-ESBU,1110,3.95,N,Y,N,N,N,AC,N
,PA,Indiana,Saltsburg,F,,,T,ED,GNSTU-BA,,,N,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,NM,BIOL-PMED,,,Y,N,N,N,N,,N
,PA,Allegheny,Sewickley,M,,,N,HH,CRIM-HH,1030,3.2,N,Y,N,N,N,AD,Y
,PA,Montgomery,Ardmore,M,,,N,UC,EXPL-HHS,1040,2.85,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,48,135,N,NM,COSC-BA,890,3.34,Y,N,N,N,N,AD,Y
,PA,Montgomery,Collegeville,M,305,416,N,NM,BIOC,1000,2.3,N,N,N,N,N,AD,Y
,PA,Berks,Reading,F,111,812,N,HH,PESP-PATL,990,4.69,N,N,N,N,N,AD,N
,VA,Prince William,Haymarket,F,338,699,N,HH,CRIM-HH,1210,3.56,N,Y,N,N,N,AC,Y
,PA,Erie,Union City,F,,,N,UC,EXPL,980,3.72,N,Y,N,N,N,AC,Y
,PA,Centre,Pennsylvania Furnace,F,,,N,HS,ENGL-WRST,,,N,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,NM,PSYC,830,3.4,Y,N,N,N,N,AP,Y
,PA,Butler,Slippery Rock,M,,,N,HH,CRIM-HH,1230,4.09,N,Y,N,N,N,AC,N
,PA,Westmoreland,Greensburg,M,391,435,N,BU,INTB,1280,1.8,N,Y,N,N,N,RJ,N
,PA,Allegheny,Pittsburgh,F,74,324,N,NM,PSYC,920,3.32,Y,N,N,N,N,AD,N
,PA,Lehigh,Catasauqua,F,5,100,N,NM,MATH,1290,4,N,Y,N,N,N,AD,Y
,PA,Allegheny,Turtle Creek,F,70,262,N,UC,EXPL-HHS,,3.03,Y,N,N,N,N,AD,Y
,PA,Dauphin,Harrisburg,F,40,197,N,NM,NASC-PPHA,960,3.8,N,Y,N,N,N,AP,Y
,PA,Mckean,Kane,F,38,43,N,HH,NURS,980,2.6,N,Y,N,N,N,,Y
,VA,Warren,Front Royal,F,85,180,N,HS,PLSC,1080,3,Y,N,N,N,N,AD,Y
,PA,Delaware,Chester,F,,,N,ED,BTED,930,,Y,N,N,N,N,,N
,PA,Lancaster,Lancaster,F,109,170,N,BU,INTB,,3.27,N,N,N,N,N,,N
,PA,Westmoreland,New Kensington,F,63,142,N,BU,FIN,1040,3.46,N,Y,N,N,N,AD,N
,PA,Delaware,Lansdowne,F,4,339,N,ED,ECSP,1170,4.22,Y,N,N,N,N,AD,Y
,PA,Cumberland,Carlisle,F,174,313,N,HS,ENGL-LTCL,1090,2.91,Y,Y,N,N,N,AD,Y
,PA,Dauphin,Millersburg,F,,,N,ED,GNSTU-AA,1070,,N,Y,N,N,N,,Y
,PA,Lehigh,Allentown,F,,,N,NM,PSYC,820,3.43,N,N,N,N,N,AD,Y
,PA,Dauphin,Harrisburg,F,86,341,N,NM,NASC-PPHA,1040,3.4,N,N,Y,N,N,AD,N
,PA,Delaware,Drexel Hill,F,,,N,NM,BIOL-PMED,1000,2.1,Y,N,N,N,N,RJ,Y
,PA,Allegheny,Pittsburgh,M,95,349,N,HH,FSMR,1330,4.06,Y,Y,N,N,N,AD,Y
,PA,Dauphin,Harrisburg,M,55,197,N,NM,BIOL-PMED,1060,3.4,N,N,Y,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,ENVE,1040,3.7,Y,N,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,11,102,N,NM,BIOL-PMED,1040,4.52,Y,N,N,N,N,AD,N
,PA,Delaware,Darby,F,155,189,N,NM,BIOL-PMED,980,2.56,Y,N,N,N,N,AD,N
,PA,Blair,Hollidaysburg,F,51,65,N,BU,HRMG,1030,2.9,N,Y,N,N,N,AC,N
,PA,Schuylkill,Tremont,F,23,82,N,HH,CRIM-HH,1060,3.9,N,Y,N,N,N,AD,N
,PA,Northampton,Fountain Hill,F,574,677,N,HH,NURS,860,2.15,N,N,N,N,N,RJ,N
,PA,Philadelphia,Philadelphia,F,,,N,ED,COMM-PROD,980,,Y,N,N,N,N,,N
,PA,Chester,Landenberg,F,76,298,N,HS,SOC-HMSV,990,3.78,N,N,N,N,N,AP,N
,PA,Westmoreland,Irwin,M,193,322,N,HH,SHE,960,3.33,N,Y,N,N,N,AD,Y
,PA,Chester,West Grove,F,246,434,N,HH,CDFR,970,3.36,N,N,N,N,N,AD,Y
,OH,Columbiana,East Liverpool,F,60,119,N,HH,CRIM-HH-PLAW,800,3.13,Y,N,N,N,N,AP,Y
,PA,Dauphin,Harrisburg,F,36,196,N,ED,BTED,1090,3.7,N,N,Y,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,CRIM-HH-PLAW,1000,1.52,Y,N,N,N,Y,RJ,N
,PA,Northampton,West Easton,M,95,165,N,BU,MGMT-ESBU,1240,3.4,N,Y,N,N,N,AC,Y
,PA,Montgomery,Ambler,F,,,N,HS,ENGL-WRST,1040,,N,N,N,N,N,,N
,PA,Bucks,Langhorne,F,405,634,N,NM,NASC-PDNT,940,2.81,N,Y,N,N,N,AD,N
,PA,Luzerne,Wilkes Barre,F,,,N,UC,EXPL-HHS,880,3.85,N,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,HH,NURS,770,1.1,Y,N,N,N,N,RJ,N
,TX,Williamson,Round Rock,F,,,N,FA,MUPF-BFA,1100,2.97,N,Y,N,N,N,AP,Y
,PA,Clarion,New Bethlehem,F,31,86,N,ED,SPLP,1090,3.56,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL,780,3,N,N,N,N,N,AD,N
,PA,Delaware,Drexel Hill,F,,,N,HH,INDS,890,3.6,N,Y,N,N,N,AP,Y
,PA,Allegheny,Pittsburgh,F,34,77,N,HH,CRIM-HH,920,3.18,Y,N,N,N,N,AD,N
,PA,Montgomery,Conshohocken,F,,,N,NM,PSYC,1100,3.18,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL,1030,3.5,N,Y,N,N,N,AD,Y
,DE,New Castle,Wilmington,F,46,199,N,UC,EXPL-UC,790,2.96,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,HS,SOC-HMSV,930,3.2,Y,N,N,N,N,AD,Y
,PA,Susquehanna,Montrose,F,,,N,UC,EXPL-UC,960,,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,NURS,,,Y,N,N,N,N,,N
,PA,Montgomery,Pottstown,F,,,N,UC,EXPL-UC,830,2.64,Y,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,22,51,N,NM,COSC-SWEN,920,3.02,Y,N,N,N,N,AD,N
,PA,Lancaster,Paradise,M,115,263,N,BU,MGMT-ESBU,1010,3.02,N,Y,N,N,N,AC,N
,PA,Allegheny,Pittsburgh,F,,,N,FA,ART-STUDIO,1170,,N,Y,N,N,N,,N
,PA,Allegheny,Pittsburgh,F,,,N,FA,ART-STUDIO,,,Y,N,N,N,N,,N
,PA,Pike,Dingmans Ferry,F,26,355,N,NM,BIOL-PVET,1460,4.11,N,Y,N,N,N,AC,Y
,PA,Allegheny,Gibsonia,F,,,N,HH,NURS,1110,3.75,N,Y,N,N,N,AP,Y
,PA,Allegheny,Turtle Creek,M,77,262,N,UC,EXPL-STEM,890,2.89,Y,N,N,N,N,AD,N
,VT,Grand Isle,Grand Isle,M,,,N,UC,EXPL-UC,1150,,N,Y,N,N,N,AC,Y
,PA,Westmoreland,New Florence,F,25,81,N,NM,BIOL-PVET,940,3.8,N,Y,N,N,N,AD,N
,PA,Westmoreland,Ligonier,F,,,T,HS,ASIA,,4,N,N,N,N,N,AP,Y
,PA,Allegheny,Pittsburgh,F,,,N,NM,PSYC,1030,3.37,N,Y,N,N,N,AD,Y
,WA,Pierce,Tacoma,F,,,N,ED,BTED,800,1.89,Y,N,N,N,N,RJ,Y
,PA,Philadelphia,Philadelphia,M,93,148,N,BU,MGMT-ESBU,890,1.97,Y,N,N,N,N,RJ,N
,PA,Lebanon,Lebanon,F,168,376,N,HH,CRIM-HH,840,3.22,N,N,N,N,N,AD,N
,PA,Beaver,Beaver Falls,F,,,N,HH,IMAG-NMDT,1140,4.05,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,710,2.36,N,N,N,N,N,AW,Y
,OH,Lake,Willoughby,F,85,254,N,HH,SHE,1140,3.58,N,Y,N,N,N,AD,N
,PA,Pike,Milford,F,,,N,HH,NURS,,,Y,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-HHS,800,3.06,Y,N,N,N,N,AD,Y
,PA,Westmoreland,Irwin,F,83,322,N,HH,NURS,1180,3.95,N,Y,N,N,N,AC,Y
,PA,Lehigh,Allentown,M,117,415,N,HS,PLSC-PLAW,850,2.93,N,N,N,N,N,AD,N
,PA,Westmoreland,Murrysville,F,,,N,UC,EXPL-BU,1180,3.69,N,Y,N,N,N,AD,Y
,PA,Cambria,Conemaugh,M,23,81,N,BU,ACCT,1000,3.7,N,Y,N,N,N,AD,N
,PA,Allegheny,Monroeville,F,173,361,N,NM,BIOL-PMED,1060,3.51,N,Y,N,N,N,AC,N
,PA,Philadelphia,Philadelphia,F,,,N,HH,FSMR,,3.7,Y,N,N,N,N,AD,Y
,PA,Lehigh,Allentown,F,,,N,HH,NURS,,3.97,Y,N,N,N,N,,N
,PA,Beaver,Aliquippa,F,7,76,N,NM,BIOL-PMED,1020,3.91,Y,N,N,N,N,AC,N
,PA,Philadelphia,Philadelphia,M,,,N,FA,MUSC-BA,1010,2.86,Y,N,N,N,N,AD,Y
,PA,Clearfield,Clearfield,M,,,N,ED,BTED,1050,3.97,N,Y,N,N,N,AD,Y
,PA,Washington,Canonsburg,M,,,N,UC,EXPL,1130,,N,Y,N,N,N,RJ,N
,OH,Portage,Streetsboro,M,115,167,N,UC,EXPL-UC,1260,2.38,Y,N,N,N,N,AD,Y
,PA,Erie,Edinboro,M,,,N,HH,NURS,,,Y,N,N,N,N,,N
,PA,Allegheny,Pittsburgh,M,,,N,BU,ACCT,,,Y,N,N,N,N,,N
,PA,Washington,Washington,M,,,N,NM,PSYC,,,Y,Y,N,N,Y,,N
,PA,York,York,F,157,345,N,NM,BIOL-BS,840,2.8,Y,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,452,471,N,HH,HOSP,970,2.59,Y,N,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,M,,,N,ED,BTED,1230,2.11,N,Y,N,N,N,RJ,Y
,PA,Allegheny,Pittsburgh,F,,,N,HH,HOSP-AS,750,,Y,N,N,N,N,RJ,N
,PA,Huntingdon,Huntingdon,F,6,137,N,BU,INTB,1180,2.7,N,Y,N,N,N,AD,N
,PA,Delaware,Drexel Hill,F,,,N,HS,ANTH,970,3.7,Y,N,N,N,N,AC,Y
,PA,Indiana,Homer City,F,20,83,N,UC,EXPL-ARTS,1040,3.9,N,Y,N,N,N,AD,Y
,PA,Lawrence,New Wilmington,F,23,88,N,UC,EXPL,1220,3.86,N,Y,N,N,N,AC,N
,PA,Montgomery,King of Prussia,F,,,N,NM,COSC-BA,1050,4.1,Y,N,N,N,N,AD,N
,PA,Northampton,Bethlehem,M,114,492,N,NM,BIOL-ECEB,1230,3.97,N,Y,N,N,N,AD,Y
,PA,Berks,Mohnton,M,,,N,NM,BIOL-ECEB,,,N,Y,N,N,N,,Y
,PA,Dauphin,Hershey,M,27,223,N,NM,BIOL-CMBI,1260,3.7,N,Y,N,N,N,AD,Y
,PA,Delaware,Darby,F,223,339,N,ED,BTED,970,2.02,Y,N,N,N,N,RJ,N
,PA,Washington,Venetia,F,,,N,NM,COSC-CYBR,1090,3.3,N,Y,N,N,N,AD,N
,PA,Pike,Hawley,M,,,N,NM,MATH,1300,,N,Y,N,N,N,,Y
,PA,Philadelphia,Philadelphia,M,,,N,NM,BIOL-PMED,1010,2.8,Y,N,N,N,N,AC,Y
,PA,Chester,Exton,F,,,N,FA,THTR-MUTH,1250,3.4,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,M,9,36,N,NM,BIOL-PVET,1060,3.47,Y,N,N,N,N,AD,N
,PA,Lackawanna,Scranton,F,145,472,N,HH,NMDT,960,3.3,N,N,N,N,N,AC,Y
,PA,Mercer,Sharon,M,,,N,HH,PESP-SPAD,940,3.1,N,Y,N,N,N,AD,Y
,PA,York,York,F,36,248,N,NM,PSYC,1180,3.6,N,Y,N,N,N,AC,Y
,PA,Blair,Altoona,M,146,496,N,HH,CRIM-HH,1030,3.6,N,Y,N,N,N,AP,Y
,MD,Frederick,Monrovia,M,175,414,N,BU,INTB,1190,4.22,N,Y,N,N,N,AD,Y
,PA,Butler,Renfrew,M,245,486,N,BU,MKTG,1020,3.13,N,Y,N,N,N,AP,Y
,PA,Lancaster,Lancaster,M,206,354,N,HS,SPAE,890,2.66,N,N,N,N,N,AD,Y
,PA,Chester,Honey Brook,F,147,282,N,FA,ART-STUDIO,1010,3.24,N,Y,N,N,N,AD,N
ZA,,,kabwe,F,,,T,HS,JRNL,,,Y,N,N,N,N,,N
,PA,Fayette,Uniontown,F,98,207,N,FA,ARED,1020,3.42,N,N,Y,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-HHS,710,3.12,Y,N,N,N,N,AP,Y
,PA,Cumberland,Carlisle,M,218,314,N,HH,CRIM-HH,970,2.54,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-HHS,860,3.2,Y,N,N,N,N,AD,Y
,PA,Wayne,Honesdale,F,,,N,HS,PLSC-PLAW,1280,2.98,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,,,N,BU,MGMT-ESBU,,3.6,Y,N,N,N,N,,N
,PA,Blair,Tyrone,F,46,134,N,ED,DISB,1040,3.67,N,Y,N,N,N,AP,Y
,DC,District Of Columbia,Washington,F,300,418,N,HH,HOSP-AS,,2.69,Y,N,N,N,N,,N
,PA,Dauphin,Harrisburg,F,47,300,N,HH,HDFS,900,3.6,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,CRIM-HH-PLAW,950,,N,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,,,N,ED,ECSP,920,3.1,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,,2.6,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,810,2.3,Y,N,N,N,N,AD,N
,MD,Charles,Welcome,M,30,244,N,HH,PESP-PATL,1180,3.9,Y,N,N,N,N,AD,N
,PA,Chester,Kennett Square,F,117,299,N,ED,ECSP,720,3.47,N,N,N,N,N,AD,Y
,PA,Potter,Harrison Valley,F,,,N,HH,NURS,,2.74,N,Y,N,N,N,,N
SA,,,Jeddah,M,,,N,BU,FIN,,,N,Y,N,N,N,,N
,PA,Armstrong,Ford City,F,,,T,ED,GNSTU-AA,,,N,Y,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,80,104,N,NM,COSC-SWEN,880,1.89,Y,N,N,N,Y,RJ,Y
,PA,Luzerne,Wilkes Barre,M,44,144,N,NM,BIOL-BS,1030,3.3,N,Y,N,N,N,AD,N
,PA,Delaware,Bryn Mawr,M,,,N,FA,MUPF-BFA,1150,2.55,N,N,Y,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,BU,MGMT-ESBU,,,Y,N,N,N,N,,N
,PA,Indiana,Indiana,F,,,N,UC,EXPL,,2.3,N,Y,N,N,N,,N
,PA,York,York,F,,,N,UC,EXPL-BU,1000,3.9,Y,Y,N,N,N,AP,Y
,PA,Montgomery,Souderton,F,,,N,NM,BIOL-PMED,980,2.62,N,Y,N,N,N,AD,Y
,PA,Susquehanna,Browndale,M,24,67,N,HH,PESP-PATL,,3.4,N,Y,N,N,N,AD,Y
,PA,Allegheny,Clairton,M,155,228,N,BU,MKTG,960,3.01,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,NM,CHEM-PMED-BS,1140,3.32,N,N,N,N,N,AD,Y
,IL,Cook,Chicago,F,,,N,NM,BIOL-PVET,,,N,N,N,N,N,,N
,PA,Northampton,Bethlehem,M,385,468,T,HH,CRIM-HH,860,2.29,N,Y,N,N,N,PC,Y
,PA,Armstrong,Freeport,M,86,140,N,NM,NASC-PPTH,1110,3.49,N,Y,N,N,N,AD,N
,PA,Delaware,Bryn Mawr,F,,,N,HH,CRIM-HH-PLAW,1060,3.78,Y,N,N,N,N,AC,Y
,PA,Clearfield,Du Bois,F,61,221,N,NM,BIOL-PMED,1060,3.6,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,HH,CRIM-HH-PLAW,1120,3.7,Y,N,N,N,Y,AD,Y
,PA,Montgomery,Elkins Park,F,,,N,NM,BIOL-PMED,900,3.85,Y,N,N,N,N,AP,Y
,PA,Lancaster,Lancaster,F,,,N,UC,EXPL-UC,760,2.4,N,N,N,N,N,AD,Y
,PA,Bradford,Towanda,M,22,108,T,BU,MKTG,1080,3.8,N,Y,N,N,N,,N
,PA,Westmoreland,Export,F,,,T,HH,HOSP,950,,N,Y,N,N,N,,N
,PA,Allegheny,Pittsburgh,M,,,N,ED,COMM-PROD,880,3.15,N,Y,N,N,N,AD,Y
,PA,Fayette,Wickhaven,F,31,92,N,HH,NURS,,3.67,N,Y,N,N,N,,N
,PA,Delaware,Wallingford,F,,,N,ED,ECSP,,3.23,N,Y,N,N,N,,N
